order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category,distance_bin,experience_bin,value_bin
ORD_003424,2024-01-27 11:28:00,Saturday,11,True,False,1,REST_0051,Colaba,Italian,Dadar East,7.59,DEL_0230,Bicycle,17,Cloudy,793.62,15,41,56,2024-01-27 12:09:00,2024-01-27 12:24:00,15,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_003425,2024-05-08 15:40:00,Wednesday,15,False,False,5,REST_0005,Versova,Desserts,Versova,1.032602054,DEL_0077,Bicycle,21,Rainy,587.58,22,27,32,2024-05-08 16:07:00,2024-05-08 16:12:00,5,True,Slightly Delayed,0-3km,1-2 years,₹400-600
ORD_003426,2024-07-18 21:45:00,Thursday,21,False,True,7,REST_0063,Dadar West,Fast food,Vile Parle East,7.22,DEL_0260,Bicycle,20,Heavy rains,837.24,25,51,119,2024-07-18 22:36:00,2024-07-18 23:44:00,68,True,Severely Delayed,5-8km,1-2 years,₹600+
ORD_003427,2024-02-13 12:18:00,Tuesday,12,False,True,2,REST_0004,Mulund East,American,Mulund West,11.56,DEL_0082,Bicycle,33,Cloudy,242.29,19,59,87,2024-02-13 13:17:00,2024-02-13 13:45:00,28,True,Severely Delayed,8-12km,2+ years,₹200-400
ORD_003428,2024-07-28 12:05:00,Sunday,12,True,True,7,REST_0049,Ghatkopar West,Japanese,Andheri West,13.84,DEL_0178,Scooty,50,Rainy,1174.3,22,69,80,2024-07-28 13:14:00,2024-07-28 13:25:00,11,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_003429,2024-04-22 12:20:00,Monday,12,False,True,4,REST_0021,Bandra West,Lebanese,kandivali East,13.54,DEL_0166,Scooty,10,Rainy,621.07,26,73,85,2024-04-22 13:33:00,2024-04-22 13:45:00,12,True,Moderately Delayed,12+km,6-12 months,₹600+
ORD_003430,2024-09-07 17:53:00,Saturday,17,True,False,9,REST_0011,kandivali West,South indian,Colaba,7.43,DEL_0212,Bike,51,Cloudy,1444.42,18,44,36,2024-09-07 18:37:00,2024-09-07 18:29:00,-8,False,On Time,5-8km,2+ years,₹600+
ORD_003431,2024-10-26 15:15:00,Saturday,15,True,False,10,REST_0038,Vikhroli,Mughlai,Ghatkopar East,14.38,DEL_0287,Scooty,25,Cloudy,1494.66,20,69,68,2024-10-26 16:24:00,2024-10-26 16:23:00,-1,False,On Time,12+km,2+ years,₹600+
ORD_003432,2024-01-31 08:53:00,Wednesday,8,False,False,1,REST_0033,Worli,Italian,Marine lines,9.87,DEL_0087,Scooty,54,Rainy,621.84,21,55,53,2024-01-31 09:48:00,2024-01-31 09:46:00,-2,False,On Time,8-12km,2+ years,₹600+
ORD_003433,2024-01-21 18:39:00,Sunday,18,True,False,1,REST_0122,Kalyan East,Mughlai,Goregaon East,4.9,DEL_0263,Scooty,39,Cloudy,372.71,27,45,38,2024-01-21 19:24:00,2024-01-21 19:17:00,-7,False,On Time,3-5km,2+ years,₹200-400
ORD_003434,2024-04-29 10:21:00,Monday,10,False,False,4,REST_0109,Dadar East,North indian,Matunga,13.75,DEL_0289,Scooty,30,Light rains,840.46,28,76,86,2024-04-29 11:37:00,2024-04-29 11:47:00,10,True,Slightly Delayed,12+km,2+ years,₹600+
ORD_003435,2024-12-22 08:03:00,Sunday,8,True,False,12,REST_0095,Lower Parel,Fast food,Matunga,6.42,DEL_0213,Scooty,39,Cloudy,599.53,22,45,33,2024-12-22 08:48:00,2024-12-22 08:36:00,-12,False,On Time,5-8km,2+ years,₹400-600
ORD_003436,2024-03-28 10:09:00,Thursday,10,False,False,3,REST_0150,Powai,North indian,Goregaon West,7.08,DEL_0079,Bike,23,Cloudy,876.39,22,47,52,2024-03-28 10:56:00,2024-03-28 11:01:00,5,True,Slightly Delayed,5-8km,1-2 years,₹600+
ORD_003437,2024-10-07 11:17:00,Monday,11,False,False,10,REST_0136,Vile Parle West,Italian,Matunga,12.87,DEL_0206,Scooty,29,Light rains,335.51,18,62,60,2024-10-07 12:19:00,2024-10-07 12:17:00,-2,False,On Time,12+km,2+ years,₹200-400
ORD_003438,2024-06-03 17:09:00,Monday,17,False,False,6,REST_0142,Goregaon East,American,Vile Parle East,9.01,DEL_0165,Scooty,2,Cloudy,1038.2,29,61,65,2024-06-03 18:10:00,2024-06-03 18:14:00,4,True,Slightly Delayed,8-12km,0-6 months,₹600+
ORD_003439,2024-11-03 08:12:00,Sunday,8,True,False,11,REST_0018,Mulund West,Beverages,Kurla West,5.51,DEL_0014,Bike,27,Rainy,248.37,20,40,41,2024-11-03 08:52:00,2024-11-03 08:53:00,1,True,Slightly Delayed,5-8km,2+ years,₹200-400
ORD_003440,2024-01-20 18:53:00,Saturday,18,True,False,1,REST_0114,Mulund East,Fast food,Kurla West,5.88,DEL_0110,Scooty,42,Light rains,782.84,28,50,61,2024-01-20 19:43:00,2024-01-20 19:54:00,11,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_003441,2024-11-21 15:00:00,Thursday,15,False,False,11,REST_0141,Mulund West,Tibetan,Kurla East,3.85,DEL_0132,Bike,48,Light rains,379.77,24,39,47,2024-11-21 15:39:00,2024-11-21 15:47:00,8,True,Slightly Delayed,3-5km,2+ years,₹200-400
ORD_003442,2024-12-26 16:00:00,Thursday,16,False,False,12,REST_0073,Colaba,Italian,Vikhroli,8.65,DEL_0267,Scooty,44,Cloudy,345.71,23,53,68,2024-12-26 16:53:00,2024-12-26 17:08:00,15,True,Moderately Delayed,8-12km,2+ years,₹200-400
ORD_003443,2024-04-20 13:04:00,Saturday,13,True,True,4,REST_0073,Colaba,Italian,Andheri West,3.06,DEL_0218,Bicycle,44,Cloudy,1124.43,23,35,35,2024-04-20 13:39:00,2024-04-20 13:39:00,0,False,On Time,3-5km,2+ years,₹600+
ORD_003444,2024-05-02 13:41:00,Thursday,13,False,True,5,REST_0008,kandivali East,Asian,Khar West,9.77,DEL_0139,Bicycle,12,Cloudy,684.28,15,48,79,2024-05-02 14:29:00,2024-05-02 15:00:00,31,True,Severely Delayed,8-12km,6-12 months,₹600+
ORD_003445,2024-07-01 13:17:00,Monday,13,False,True,7,REST_0077,Goregaon East,Italian,Goregaon East,1.01468647,DEL_0033,Scooty,22,Light rains,1334.86,26,31,40,2024-07-01 13:48:00,2024-07-01 13:57:00,9,True,Slightly Delayed,0-3km,1-2 years,₹600+
ORD_003446,2024-11-04 16:13:00,Monday,16,False,False,11,REST_0088,Mulund West,Tibetan,Vile Parle East,9.53,DEL_0078,Scooty,42,Light rains,959.22,23,56,78,2024-11-04 17:09:00,2024-11-04 17:31:00,22,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_003447,2024-10-21 11:25:00,Monday,11,False,False,10,REST_0069,Goregaon East,Korean,Versova,5.61,DEL_0006,Scooty,55,Heavy rains,499.21,22,42,62,2024-10-21 12:07:00,2024-10-21 12:27:00,20,True,Moderately Delayed,5-8km,2+ years,₹400-600
ORD_003448,2024-02-24 13:05:00,Saturday,13,True,True,2,REST_0022,Goregaon East,Desserts,Colaba,3.53,DEL_0106,Bike,46,Heavy rains,644.23,21,34,44,2024-02-24 13:39:00,2024-02-24 13:49:00,10,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_003449,2024-01-18 19:10:00,Thursday,19,False,True,1,REST_0094,Andheri West,Beverages,Vile Parle East,12.21,DEL_0089,Bike,45,Clear,840.44,15,56,69,2024-01-18 20:06:00,2024-01-18 20:19:00,13,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_003450,2024-09-03 14:05:00,Tuesday,14,False,False,9,REST_0035,kandivali East,Mughlai,Versova,14.91,DEL_0271,Bicycle,9,Cloudy,1150.99,29,81,81,2024-09-03 15:26:00,2024-09-03 15:26:00,0,False,On Time,12+km,6-12 months,₹600+
ORD_003451,2024-02-04 18:32:00,Sunday,18,True,False,2,REST_0027,Vikhroli,Lebanese,Bandra West,12.6,DEL_0024,Bicycle,51,Heavy rains,757.71,17,60,105,2024-02-04 19:32:00,2024-02-04 20:17:00,45,True,Severely Delayed,12+km,2+ years,₹600+
ORD_003452,2024-02-13 10:07:00,Tuesday,10,False,False,2,REST_0013,Vikhroli,South indian,Marine lines,11.71,DEL_0213,Scooty,39,Cloudy,599.79,25,66,56,2024-02-13 11:13:00,2024-02-13 11:03:00,-10,False,On Time,8-12km,2+ years,₹400-600
ORD_003453,2024-11-05 20:45:00,Tuesday,20,False,True,11,REST_0118,Dadar West,Desserts,Kurla East,3.84,DEL_0225,Scooty,12,Rainy,1035.44,20,34,42,2024-11-05 21:19:00,2024-11-05 21:27:00,8,True,Slightly Delayed,3-5km,6-12 months,₹600+
ORD_003454,2024-04-18 07:23:00,Thursday,7,False,False,4,REST_0149,Juhu,North indian,Worli,5.53,DEL_0063,Bike,3,Heavy rains,1391.83,28,49,78,2024-04-18 08:12:00,2024-04-18 08:41:00,29,True,Severely Delayed,5-8km,0-6 months,₹600+
ORD_003455,2024-07-22 08:22:00,Monday,8,False,False,7,REST_0114,Mulund East,Fast food,Vile Parle West,8.37,DEL_0086,Scooty,23,Cloudy,1193.95,28,58,67,2024-07-22 09:20:00,2024-07-22 09:29:00,9,True,Slightly Delayed,8-12km,1-2 years,₹600+
ORD_003456,2024-03-19 21:58:00,Tuesday,21,False,True,3,REST_0092,Goregaon East,Continental,Khar West,6.18,DEL_0039,Scooty,19,Clear,1164.27,25,47,55,2024-03-19 22:45:00,2024-03-19 22:53:00,8,True,Slightly Delayed,5-8km,1-2 years,₹600+
ORD_003457,2024-12-07 05:05:00,Saturday,5,True,False,12,REST_0100,Andheri East,Mughlai,Goregaon East,13.36,DEL_0287,Scooty,25,Rainy,334.56,18,63,60,2024-12-07 06:08:00,2024-12-07 06:05:00,-3,False,On Time,12+km,2+ years,₹200-400
ORD_003458,2024-06-24 19:28:00,Monday,19,False,True,6,REST_0001,Powai,Korean,Goregaon East,8.22,DEL_0030,Scooty,57,Clear,1178.56,19,48,46,2024-06-24 20:16:00,2024-06-24 20:14:00,-2,False,On Time,8-12km,2+ years,₹600+
ORD_003459,2024-05-06 11:44:00,Monday,11,False,False,5,REST_0003,Matunga,South indian,CSMT,11.9,DEL_0293,Bicycle,42,Cloudy,1394.65,21,62,68,2024-05-06 12:46:00,2024-05-06 12:52:00,6,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_003460,2024-06-03 06:08:00,Monday,6,False,False,6,REST_0105,Borivali East,Tibetan,Vile Parle East,14.66,DEL_0006,Scooty,55,Clear,419.8,17,67,78,2024-06-03 07:15:00,2024-06-03 07:26:00,11,True,Moderately Delayed,12+km,2+ years,₹400-600
ORD_003461,2024-01-13 18:25:00,Saturday,18,True,False,1,REST_0001,Powai,Korean,kandivali West,7.76,DEL_0082,Bicycle,33,Heavy rains,933.15,19,46,84,2024-01-13 19:11:00,2024-01-13 19:49:00,38,True,Severely Delayed,5-8km,2+ years,₹600+
ORD_003462,2024-01-06 20:04:00,Saturday,20,True,True,1,REST_0070,Goregaon East,Italian,Vile Parle West,4.88,DEL_0167,Bike,51,Cloudy,1153.69,19,37,42,2024-01-06 20:41:00,2024-01-06 20:46:00,5,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_003463,2024-12-25 11:42:00,Wednesday,11,False,False,12,REST_0092,Goregaon East,Continental,Ghatkopar West,6.09,DEL_0213,Scooty,39,Cloudy,423.38,25,47,44,2024-12-25 12:29:00,2024-12-25 12:26:00,-3,False,On Time,5-8km,2+ years,₹400-600
ORD_003464,2024-03-23 12:22:00,Saturday,12,True,True,3,REST_0037,Versova,Beverages,Santacruz,3.61,DEL_0028,Scooty,38,Rainy,349.9,17,30,26,2024-03-23 12:52:00,2024-03-23 12:48:00,-4,False,On Time,3-5km,2+ years,₹200-400
ORD_003465,2024-05-16 16:16:00,Thursday,16,False,False,5,REST_0141,Mulund West,Tibetan,Andheri West,7.8,DEL_0155,Bicycle,22,Heavy rains,953.14,24,52,76,2024-05-16 17:08:00,2024-05-16 17:32:00,24,True,Severely Delayed,5-8km,1-2 years,₹600+
ORD_003466,2024-05-21 22:45:00,Tuesday,22,False,False,5,REST_0111,Borivali West,South indian,Juhu,7.86,DEL_0125,Bicycle,6,Heavy rains,787.87,26,54,76,2024-05-21 23:39:00,2024-05-22 00:01:00,22,True,Severely Delayed,5-8km,0-6 months,₹600+
ORD_003467,2024-06-21 23:31:00,Friday,23,False,False,6,REST_0091,Bandra West,Tibetan,Powai,14.97,DEL_0081,Scooty,56,Rainy,1419.72,15,65,56,2024-06-22 00:36:00,2024-06-22 00:27:00,-9,False,On Time,12+km,2+ years,₹600+
ORD_003468,2024-05-04 21:54:00,Saturday,21,True,True,5,REST_0068,Marine lines,Japanese,Juhu,8.47,DEL_0266,Bicycle,27,Light rains,989.27,24,54,76,2024-05-04 22:48:00,2024-05-04 23:10:00,22,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_003469,2024-11-25 19:10:00,Monday,19,False,True,11,REST_0109,Dadar East,North indian,Powai,12.57,DEL_0008,Bike,29,Cloudy,332.59,28,72,85,2024-11-25 20:22:00,2024-11-25 20:35:00,13,True,Moderately Delayed,12+km,2+ years,₹200-400
ORD_003470,2024-09-27 21:49:00,Friday,21,False,True,9,REST_0106,Dadar East,Beverages,Versova,13.59,DEL_0181,Scooty,39,Light rains,1428.89,15,61,90,2024-09-27 22:50:00,2024-09-27 23:19:00,29,True,Severely Delayed,12+km,2+ years,₹600+
ORD_003471,2024-03-03 22:20:00,Sunday,22,True,False,3,REST_0097,Bhayandar East,American,Lower Parel,8.59,DEL_0224,Scooty,41,Cloudy,796.84,17,47,50,2024-03-03 23:07:00,2024-03-03 23:10:00,3,True,Slightly Delayed,8-12km,2+ years,₹600+
ORD_003472,2024-08-12 13:03:00,Monday,13,False,True,8,REST_0100,Andheri East,Mughlai,Versova,12.66,DEL_0199,Scooty,27,Heavy rains,810.16,18,61,136,2024-08-12 14:04:00,2024-08-12 15:19:00,75,True,Severely Delayed,12+km,2+ years,₹600+
ORD_003473,2024-12-25 15:26:00,Wednesday,15,False,False,12,REST_0080,Mulund East,Lebanese,Vile Parle West,12.05,DEL_0245,Scooty,40,Heavy rains,635.85,18,59,98,2024-12-25 16:25:00,2024-12-25 17:04:00,39,True,Severely Delayed,12+km,2+ years,₹600+
ORD_003474,2024-05-28 14:23:00,Tuesday,14,False,False,5,REST_0083,Vikhroli,Beverages,Jogeshwari,7.11,DEL_0160,Bicycle,44,Light rains,1495.25,26,52,70,2024-05-28 15:15:00,2024-05-28 15:33:00,18,True,Moderately Delayed,5-8km,2+ years,₹600+
ORD_003475,2024-02-18 18:21:00,Sunday,18,True,False,2,REST_0060,Andheri East,Korean,Kalyan East,4.67,DEL_0122,Scooty,8,Light rains,628.37,28,46,40,2024-02-18 19:07:00,2024-02-18 19:01:00,-6,False,On Time,3-5km,6-12 months,₹600+
ORD_003476,2024-04-21 13:33:00,Sunday,13,True,True,4,REST_0127,Borivali East,Street foodSea food,Juhu,3.2,DEL_0050,Bike,37,Cloudy,682.4,21,33,30,2024-04-21 14:06:00,2024-04-21 14:03:00,-3,False,On Time,3-5km,2+ years,₹600+
ORD_003477,2024-11-28 21:57:00,Thursday,21,False,True,11,REST_0101,Ghatkopar West,Korean,Worli,8.09,DEL_0122,Scooty,8,Light rains,639.79,24,53,86,2024-11-28 22:50:00,2024-11-28 23:23:00,33,True,Severely Delayed,8-12km,6-12 months,₹600+
ORD_003478,2024-07-11 21:58:00,Thursday,21,False,True,7,REST_0106,Dadar East,Beverages,Bandra East,5.41,DEL_0225,Scooty,12,Rainy,331.64,15,34,43,2024-07-11 22:32:00,2024-07-11 22:41:00,9,True,Slightly Delayed,5-8km,6-12 months,₹200-400
ORD_003479,2024-05-26 23:12:00,Sunday,23,True,False,5,REST_0011,kandivali West,South indian,Goregaon East,6.75,DEL_0230,Bicycle,17,Light rains,810.35,18,42,62,2024-05-26 23:54:00,2024-05-27 00:14:00,20,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_003480,2024-02-08 21:00:00,Thursday,21,False,True,2,REST_0064,Bandra West,Fast food,Goregaon East,10.7,DEL_0076,Bicycle,52,Light rains,745.31,25,62,80,2024-02-08 22:02:00,2024-02-08 22:20:00,18,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_003481,2024-11-24 05:17:00,Sunday,5,True,False,11,REST_0077,Goregaon East,Italian,Worli,14.62,DEL_0260,Bicycle,20,Cloudy,897.19,26,76,78,2024-11-24 06:33:00,2024-11-24 06:35:00,2,True,Slightly Delayed,12+km,1-2 years,₹600+
ORD_003482,2024-03-27 16:46:00,Wednesday,16,False,False,3,REST_0046,Kalyan West,Korean,Marine lines,3.93,DEL_0200,Bicycle,15,Light rains,1416.27,25,40,39,2024-03-27 17:26:00,2024-03-27 17:25:00,-1,False,On Time,3-5km,1-2 years,₹600+
ORD_003483,2024-09-04 10:49:00,Wednesday,10,False,False,9,REST_0022,Goregaon East,Desserts,Santacruz,9.84,DEL_0167,Bike,51,Cloudy,1473.17,21,55,55,2024-09-04 11:44:00,2024-09-04 11:44:00,0,False,On Time,8-12km,2+ years,₹600+
ORD_003484,2024-01-11 12:58:00,Thursday,12,False,True,1,REST_0122,Kalyan East,Mughlai,Malad West,5.02,DEL_0071,Scooty,32,Light rains,773.33,27,46,50,2024-01-11 13:44:00,2024-01-11 13:48:00,4,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_003485,2024-03-15 18:52:00,Friday,18,False,False,3,REST_0118,Dadar West,Desserts,Andheri West,9.66,DEL_0066,Bike,22,Cloudy,1361.79,20,53,48,2024-03-15 19:45:00,2024-03-15 19:40:00,-5,False,On Time,8-12km,1-2 years,₹600+
ORD_003486,2024-11-05 12:35:00,Tuesday,12,False,True,11,REST_0053,Andheri East,Italian,kandivali East,11.25,DEL_0037,Scooty,5,Rainy,1037.46,29,69,108,2024-11-05 13:44:00,2024-11-05 14:23:00,39,True,Severely Delayed,8-12km,0-6 months,₹600+
ORD_003487,2024-07-17 13:38:00,Wednesday,13,False,True,7,REST_0116,Malad East,Beverages,Mulund East,8.96,DEL_0218,Bicycle,44,Rainy,689.41,20,51,75,2024-07-17 14:29:00,2024-07-17 14:53:00,24,True,Severely Delayed,8-12km,2+ years,₹600+
ORD_003488,2024-10-22 11:06:00,Tuesday,11,False,False,10,REST_0007,Santacruz,Japanese,Santacruz,0.834209352,DEL_0147,Bicycle,46,Heavy rains,354.41,19,23,17,2024-10-22 11:29:00,2024-10-22 11:23:00,-6,False,On Time,0-3km,2+ years,₹200-400
ORD_003489,2024-08-12 08:27:00,Monday,8,False,False,8,REST_0037,Versova,Beverages,Andheri West,12.23,DEL_0008,Bike,29,Rainy,752.77,17,59,50,2024-08-12 09:26:00,2024-08-12 09:17:00,-9,False,On Time,12+km,2+ years,₹600+
ORD_003490,2024-07-20 17:48:00,Saturday,17,True,False,7,REST_0060,Andheri East,Korean,Dadar West,14.31,DEL_0028,Scooty,38,Clear,1107.28,28,78,67,2024-07-20 19:06:00,2024-07-20 18:55:00,-11,False,On Time,12+km,2+ years,₹600+
ORD_003491,2024-05-21 20:56:00,Tuesday,20,False,True,5,REST_0127,Borivali East,Street foodSea food,Matunga,14.02,DEL_0112,Bike,8,Light rains,252.26,21,69,111,2024-05-21 22:05:00,2024-05-21 22:47:00,42,True,Severely Delayed,12+km,6-12 months,₹200-400
ORD_003492,2024-12-24 13:42:00,Tuesday,13,False,True,12,REST_0037,Versova,Beverages,Vile Parle West,7.35,DEL_0140,Bicycle,53,Cloudy,1370.61,17,42,50,2024-12-24 14:24:00,2024-12-24 14:32:00,8,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_003493,2024-03-13 12:46:00,Wednesday,12,False,True,3,REST_0102,Malad West,Street foodSea food,Vile Parle East,8.4,DEL_0187,Scooty,15,Cloudy,634.56,23,53,62,2024-03-13 13:39:00,2024-03-13 13:48:00,9,True,Slightly Delayed,8-12km,1-2 years,₹600+
ORD_003494,2024-10-24 13:54:00,Thursday,13,False,True,10,REST_0107,Versova,Italian,Andheri West,7.73,DEL_0252,Bike,46,Cloudy,498.05,18,45,49,2024-10-24 14:39:00,2024-10-24 14:43:00,4,True,Slightly Delayed,5-8km,2+ years,₹400-600
ORD_003495,2024-09-03 20:49:00,Tuesday,20,False,True,9,REST_0138,Bandra East,North indian,kandivali West,9.06,DEL_0022,Bike,2,Heavy rains,590.89,17,48,110,2024-09-03 21:37:00,2024-09-03 22:39:00,62,True,Severely Delayed,8-12km,0-6 months,₹400-600
ORD_003496,2024-08-11 12:17:00,Sunday,12,True,True,8,REST_0053,Andheri East,Italian,Powai,12.12,DEL_0026,Bike,48,Clear,1225.6,29,71,83,2024-08-11 13:28:00,2024-08-11 13:40:00,12,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_003497,2024-06-28 12:18:00,Friday,12,False,True,6,REST_0017,Marine lines,Italian,Dadar East,4.05,DEL_0235,Scooty,33,Rainy,1244.83,28,44,64,2024-06-28 13:02:00,2024-06-28 13:22:00,20,True,Moderately Delayed,3-5km,2+ years,₹600+
ORD_003498,2024-03-29 10:46:00,Friday,10,False,False,3,REST_0003,Matunga,South indian,Marine lines,4.01,DEL_0128,Bike,28,Cloudy,1349.66,21,36,33,2024-03-29 11:22:00,2024-03-29 11:19:00,-3,False,On Time,3-5km,2+ years,₹600+
ORD_003499,2024-12-05 22:38:00,Thursday,22,False,False,12,REST_0048,Worli,Lebanese,Khar West,13.89,DEL_0204,Bike,31,Heavy rains,264.28,27,75,105,2024-12-05 23:53:00,2024-12-06 00:23:00,30,True,Severely Delayed,12+km,2+ years,₹200-400
ORD_003500,2024-06-29 01:57:00,Saturday,1,True,False,6,REST_0128,Dadar East,Continental,Malad East,3.85,DEL_0022,Bike,2,Clear,1035.55,16,30,30,2024-06-29 02:27:00,2024-06-29 02:27:00,0,False,On Time,3-5km,0-6 months,₹600+
ORD_003501,2024-08-04 18:07:00,Sunday,18,True,False,8,REST_0031,Andheri East,Asian,Lower Parel,14.41,DEL_0048,Scooty,54,Rainy,1475.98,23,72,86,2024-08-04 19:19:00,2024-08-04 19:33:00,14,True,Moderately Delayed,12+km,2+ years,₹600+
ORD_003502,2024-12-09 22:59:00,Monday,22,False,False,12,REST_0076,Dadar East,American,Mulund West,5.08,DEL_0196,Bike,27,Cloudy,976.07,22,40,45,2024-12-09 23:39:00,2024-12-09 23:44:00,5,True,Slightly Delayed,5-8km,2+ years,₹600+
ORD_003503,2024-03-20 13:31:00,Wednesday,13,False,True,3,REST_0121,Colaba,Korean,Kurla West,11.7,DEL_0082,Bicycle,33,Cloudy,221.24,28,69,90,2024-03-20 14:40:00,2024-03-20 15:01:00,21,True,Severely Delayed,8-12km,2+ years,₹200-400
ORD_003504,2024-05-01 12:49:00,Wednesday,12,False,True,5,REST_0006,Vile Parle East,Asian,Kurla East,12.05,DEL_0119,Bike,21,Cloudy,306.37,18,59,70,2024-05-01 13:48:00,2024-05-01 13:59:00,11,True,Moderately Delayed,12+km,1-2 years,₹200-400
ORD_003505,2024-05-31 14:10:00,Friday,14,False,False,5,REST_0116,Malad East,Beverages,Juhu,5.85,DEL_0277,Scooty,18,Rainy,1001.43,20,41,55,2024-05-31 14:51:00,2024-05-31 15:05:00,14,True,Moderately Delayed,5-8km,1-2 years,₹600+
ORD_003506,2024-06-10 13:53:00,Monday,13,False,True,6,REST_0068,Marine lines,Japanese,kandivali West,7.21,DEL_0207,Bike,25,Clear,350.21,24,50,57,2024-06-10 14:43:00,2024-06-10 14:50:00,7,True,Slightly Delayed,5-8km,2+ years,₹200-400
ORD_003507,2024-06-10 20:46:00,Monday,20,False,True,6,REST_0095,Lower Parel,Fast food,Andheri East,7.55,DEL_0274,Bike,19,Cloudy,819.21,22,49,53,2024-06-10 21:35:00,2024-06-10 21:39:00,4,True,Slightly Delayed,5-8km,1-2 years,₹600+
ORD_003508,2024-03-12 20:54:00,Tuesday,20,False,True,3,REST_0107,Versova,Italian,Bhayandar West,10.9,DEL_0272,Bicycle,22,Light rains,652.84,18,55,101,2024-03-12 21:49:00,2024-03-12 22:35:00,46,True,Severely Delayed,8-12km,1-2 years,₹600+
ORD_003509,2024-12-19 19:36:00,Thursday,19,False,True,12,REST_0056,Andheri East,Italian,Kurla West,11.78,DEL_0110,Scooty,42,Cloudy,1297.77,23,64,76,2024-12-19 20:40:00,2024-12-19 20:52:00,12,True,Moderately Delayed,8-12km,2+ years,₹600+
ORD_003510,2024-06-23 14:01:00,Sunday,14,True,False,6,REST_0104,Matunga,Thai,Lower Parel,11.79,DEL_0237,Scooty,34,Cloudy,1355.54,19,59,53,2024-06-23 15:00:00,2024-06-23 14:54:00,-6,False,On Time,8-12km,2+ years,₹600+
ORD_003511,2024-11-01 19:36:00,Friday,19,False,True,11,REST_0008,kandivali East,Asian,Jogeshwari,11.38,DEL_0032,Bike,37,Cloudy,201.45,15,54,58,2024-11-01 20:30:00,2024-11-01 20:34:00,4,True,Slightly Delayed,8-12km,2+ years,₹200-400
ORD_003512,2024-10-18 18:05:00,Friday,18,False,False,10,REST_0144,Mulund West,Japanese,Malad West,9.39,DEL_0163,Bike,29,Rainy,982.18,19,51,49,2024-10-18 18:56:00,2024-10-18 18:54:00,-2,False,On Time,8-12km,2+ years,₹600+
ORD_003513,2024-02-24 18:02:00,Saturday,18,True,False,2,REST_0143,Kurla West,Thai,Worli,14.58,DEL_0227,Scooty,21,Cloudy,1197.59,17,66,57,2024-02-24 19:08:00,2024-02-24 18:59:00,-9,False,On Time,12+km,1-2 years,₹600+
ORD_003514,2024-07-02 21:37:00,Tuesday,21,False,True,7,REST_0106,Dadar East,Beverages,Dadar East,0.65881148,DEL_0056,Scooty,32,Clear,751.06,15,18,24,2024-07-02 21:55:00,2024-07-02 22:01:00,6,True,Slightly Delayed,0-3km,2+ years,₹600+
ORD_003515,2024-01-27 13:57:00,Saturday,13,True,True,1,REST_0120,Juhu,Street foodSea food,Goregaon West,3.53,DEL_0141,Scooty,34,Cloudy,904.17,29,43,53,2024-01-27 14:40:00,2024-01-27 14:50:00,10,True,Slightly Delayed,3-5km,2+ years,₹600+
ORD_003516,2024-03-10 13:09:00,Sunday,13,True,True,3,REST_0109,Dadar East,North indian,Bandra West,13.87,DEL_0145,Bicycle,40,Cloudy,657.21,28,76,109,2024-03-10 14:25:00,2024-03-10 14:58:00,33,True,Severely Delayed,12+km,2+ years,₹600+
ORD_003517,2024-11-10 13:46:00,Sunday,13,True,True,11,REST_0100,Andheri East,Mughlai,Khar West,4.12,DEL_0105,Scooty,2,Cloudy,215.86,18,33,36,2024-11-10 14:19:00,2024-11-10 14:22:00,3,True,Slightly Delayed,3-5km,0-6 months,₹200-400
ORD_003518,2024-06-06 17:02:00,Thursday,17,False,False,6,REST_0024,Lower Parel,Fast food,Khar West,12.59,DEL_0006,Scooty,55,Cloudy,380.5,15,58,56,2024-06-06 18:00:00,2024-06-06 17:58:00,-2,False,On Time,12+km,2+ years,₹200-400
ORD_003519,2024-03-12 20:14:00,Tuesday,20,False,True,3,REST_0059,Juhu,Korean,Vile Parle East,5.72,DEL_0263,Scooty,39,Light rains,1111.98,28,49,62,2024-03-12 21:03:00,2024-03-12 21:16:00,13,True,Moderately Delayed,5-8km,2+ years,₹600+
