order_id,order_datetime,day_of_week,hour_of_day,is_weekend,is_peak_hour,month,restaurant_id,restaurant_locality,cuisine_type,delivery_locality,distance_km,partner_id,vehicle_type,partner_experience_months,weather_condition,order_value_inr,estimated_prep_time_min,estimated_delivery_time_min,actual_delivery_time_min,estimated_delivery_datetime,actual_delivery_datetime,delay_minutes,is_delayed,delay_category
ORD_003711,10-10-2024 13:37,Thursday,13,FALSE,TRUE,10,REST_0141,Mulund West,Tibetan,Goregaon West,6.3,DEL_0107,Bicycle,33,Clear,614.46,24,47,66,10-10-2024 14:24,10-10-2024 14:43,19,TRUE,Moderately Delayed
ORD_003712,03-08-2024 14:05,Saturday,14,TRUE,FALSE,8,REST_0034,Goregaon East,Asian,Versova,12.1,DEL_0017,Bike,17,Cloudy,1190.46,26,68,63,03-08-2024 15:13,03-08-2024 15:08,-5,FALSE,On Time
ORD_003713,16-12-2024 13:05,Monday,13,FALSE,TRUE,12,REST_0019,Mulund East,Thai,Malad West,3.54,DEL_0051,Bike,14,Heavy rains,1480.37,29,43,52,16-12-2024 13:48,16-12-2024 13:57,9,TRUE,Slightly Delayed
ORD_003714,23-05-2024 13:17,Thursday,13,FALSE,TRUE,5,REST_0128,Dadar East,Continental,Worli,9.85,DEL_0157,Scooty,52,Cloudy,457.72,16,50,68,23-05-2024 14:07,23-05-2024 14:25,18,TRUE,Moderately Delayed
ORD_003715,26-02-2024 12:55,Monday,12,FALSE,TRUE,2,REST_0134,Vile Parle East,Desserts,CSMT,10.33,DEL_0282,Bike,44,Cloudy,247.17,23,59,67,26-02-2024 13:54,26-02-2024 14:02,8,TRUE,Slightly Delayed
ORD_003716,26-06-2024 17:29,Wednesday,17,FALSE,FALSE,6,REST_0049,Ghatkopar West,Japanese,Mulund West,3.86,DEL_0148,Scooty,1,Clear,1144.09,22,36,42,26-06-2024 18:05,26-06-2024 18:11,6,TRUE,Slightly Delayed
ORD_003717,06-05-2024 20:06,Monday,20,FALSE,TRUE,5,REST_0043,Goregaon East,Asian,Santacruz,3.96,DEL_0266,Bicycle,27,Cloudy,1249.88,15,29,25,06-05-2024 20:35,06-05-2024 20:31,-4,FALSE,On Time
ORD_003718,10-11-2024 19:38,Sunday,19,TRUE,TRUE,11,REST_0066,Kurla East,Mughlai,Bhayandar East,6.18,DEL_0219,Bike,44,Cloudy,450.82,24,46,41,10-11-2024 20:24,10-11-2024 20:19,-5,FALSE,On Time
ORD_003719,20-12-2024 19:00,Friday,19,FALSE,TRUE,12,REST_0070,Goregaon East,Italian,Bhayandar West,6.19,DEL_0256,Bicycle,8,Cloudy,1342.25,19,41,60,20-12-2024 19:41,20-12-2024 20:00,19,TRUE,Moderately Delayed
ORD_003720,14-11-2024 13:16,Thursday,13,FALSE,TRUE,11,REST_0119,Vile Parle West,Thai,Borivali West,3.79,DEL_0195,Bicycle,25,Cloudy,1486.72,15,29,35,14-11-2024 13:45,14-11-2024 13:51,6,TRUE,Slightly Delayed
ORD_003721,06-12-2024 12:00,Friday,12,FALSE,TRUE,12,REST_0010,Vikhroli,Street foodSea food,Jogeshwari,12.23,DEL_0157,Scooty,52,Cloudy,1378.54,27,70,88,06-12-2024 13:10,06-12-2024 13:28,18,TRUE,Moderately Delayed
ORD_003722,07-04-2024 09:56,Sunday,9,TRUE,FALSE,4,REST_0080,Mulund East,Lebanese,Kurla West,4.49,DEL_0123,Bike,42,Light rains,1099.54,18,34,30,07-04-2024 10:30,07-04-2024 10:26,-4,FALSE,On Time
ORD_003723,16-10-2024 19:30,Wednesday,19,FALSE,TRUE,10,REST_0035,kandivali East,Mughlai,Kalyan West,12.4,DEL_0269,Scooty,10,Rainy,1382.27,29,72,98,16-10-2024 20:42,16-10-2024 21:08,26,TRUE,Severely Delayed
ORD_003724,27-12-2024 14:44,Friday,14,FALSE,FALSE,12,REST_0146,Matunga,Tibetan,Versova,8.09,DEL_0148,Scooty,1,Cloudy,511.18,22,50,52,27-12-2024 15:34,27-12-2024 15:36,2,TRUE,Slightly Delayed
ORD_003725,10-03-2024 11:30,Sunday,11,TRUE,FALSE,3,REST_0111,Borivali West,South indian,Marine lines,11.62,DEL_0167,Bike,51,Cloudy,1155.33,26,66,63,10-03-2024 12:36,10-03-2024 12:33,-3,FALSE,On Time
ORD_003726,22-03-2024 18:30,Friday,18,FALSE,FALSE,3,REST_0124,Borivali East,Japanese,Borivali West,8.41,DEL_0228,Scooty,36,Light rains,964.95,15,44,48,22-03-2024 19:14,22-03-2024 19:18,4,TRUE,Slightly Delayed
ORD_003727,15-03-2024 14:02,Friday,14,FALSE,FALSE,3,REST_0036,Vile Parle West,Beverages,Dadar East,14.63,DEL_0189,Bike,56,Rainy,1042.23,26,76,70,15-03-2024 15:18,15-03-2024 15:12,-6,FALSE,On Time
ORD_003728,03-08-2024 11:24,Saturday,11,TRUE,FALSE,8,REST_0142,Goregaon East,American,Goregaon East,1.132980501,DEL_0088,Bike,29,Rainy,228.34,29,35,40,03-08-2024 11:59,03-08-2024 12:04,5,TRUE,Slightly Delayed
ORD_003729,25-01-2024 06:06,Thursday,6,FALSE,FALSE,1,REST_0064,Bandra West,Fast food,CSMT,13.2,DEL_0065,Bike,54,Heavy rains,1048.41,25,71,122,25-01-2024 07:17,25-01-2024 08:08,51,TRUE,Severely Delayed
ORD_003730,18-05-2024 22:29,Saturday,22,TRUE,FALSE,5,REST_0003,Matunga,South indian,Ghatkopar West,11.63,DEL_0249,Bike,15,Light rains,648,21,61,65,18-05-2024 23:30,18-05-2024 23:34,4,TRUE,Slightly Delayed
ORD_003731,08-03-2024 11:05,Friday,11,FALSE,FALSE,3,REST_0097,Bhayandar East,American,Khar West,12.18,DEL_0064,Bike,58,Heavy rains,956.73,17,58,85,08-03-2024 12:03,08-03-2024 12:30,27,TRUE,Severely Delayed
ORD_003732,15-09-2024 15:16,Sunday,15,TRUE,FALSE,9,REST_0012,Lower Parel,Beverages,CSMT,3.51,DEL_0161,Bicycle,17,Rainy,1096.12,21,34,33,15-09-2024 15:50,15-09-2024 15:49,-1,FALSE,On Time
ORD_003733,19-02-2024 23:29,Monday,23,FALSE,FALSE,2,REST_0068,Marine lines,Japanese,Lower Parel,6.38,DEL_0007,Bicycle,25,Heavy rains,1459.83,24,47,79,20-02-2024 00:16,20-02-2024 00:48,32,TRUE,Severely Delayed
ORD_003734,13-02-2024 23:30,Tuesday,23,FALSE,FALSE,2,REST_0109,Dadar East,North indian,kandivali West,3.33,DEL_0006,Scooty,55,Cloudy,1411.62,28,41,36,14-02-2024 00:11,14-02-2024 00:06,-5,FALSE,On Time
ORD_003735,05-08-2024 18:31,Monday,18,FALSE,FALSE,8,REST_0140,Andheri East,Street foodSea food,CSMT,11.11,DEL_0248,Bike,57,Clear,974.09,25,64,56,05-08-2024 19:35,05-08-2024 19:27,-8,FALSE,On Time
ORD_003736,11-11-2024 18:22,Monday,18,FALSE,FALSE,11,REST_0009,Marine lines,Asian,Matunga,14.9,DEL_0063,Bike,3,Light rains,1359.44,16,66,86,11-11-2024 19:28,11-11-2024 19:48,20,TRUE,Moderately Delayed
ORD_003737,05-08-2024 12:45,Monday,12,FALSE,TRUE,8,REST_0014,Ghatkopar West,Chinese,Lower Parel,3.9,DEL_0032,Bike,37,Rainy,937.34,21,35,38,05-08-2024 13:20,05-08-2024 13:23,3,TRUE,Slightly Delayed
ORD_003738,31-03-2024 10:33,Sunday,10,TRUE,FALSE,3,REST_0150,Powai,North indian,Powai,0.571029071,DEL_0088,Bike,29,Light rains,720.47,22,26,27,31-03-2024 10:59,31-03-2024 11:00,1,TRUE,Slightly Delayed
ORD_003739,18-11-2024 20:01,Monday,20,FALSE,TRUE,11,REST_0114,Mulund East,Fast food,Ghatkopar West,8.21,DEL_0279,Bike,50,Rainy,308.62,28,57,62,18-11-2024 20:58,18-11-2024 21:03,5,TRUE,Slightly Delayed
ORD_003740,03-04-2024 17:58,Wednesday,17,FALSE,FALSE,4,REST_0109,Dadar East,North indian,Malad East,13.26,DEL_0219,Bike,44,Cloudy,355.61,28,74,62,03-04-2024 19:12,03-04-2024 19:00,-12,FALSE,On Time
ORD_003741,08-04-2024 21:39,Monday,21,FALSE,TRUE,4,REST_0046,Kalyan West,Korean,Colaba,8.08,DEL_0192,Bike,15,Cloudy,1111.76,25,54,49,08-04-2024 22:33,08-04-2024 22:28,-5,FALSE,On Time
ORD_003742,14-02-2024 13:20,Wednesday,13,FALSE,TRUE,2,REST_0057,Mulund East,Street foodSea food,Juhu,6.88,DEL_0201,Bike,28,Light rains,1227.91,16,40,58,14-02-2024 14:00,14-02-2024 14:18,18,TRUE,Moderately Delayed
ORD_003743,03-04-2024 09:31,Wednesday,9,FALSE,FALSE,4,REST_0013,Vikhroli,South indian,Colaba,7.02,DEL_0112,Bike,8,Cloudy,682.87,25,50,55,03-04-2024 10:21,03-04-2024 10:26,5,TRUE,Slightly Delayed
ORD_003744,16-09-2024 08:47,Monday,8,FALSE,FALSE,9,REST_0143,Kurla West,Thai,Goregaon East,13.18,DEL_0239,Scooty,29,Clear,772,17,62,61,16-09-2024 09:49,16-09-2024 09:48,-1,FALSE,On Time
ORD_003745,27-02-2024 19:56,Tuesday,19,FALSE,TRUE,2,REST_0005,Versova,Desserts,Goregaon East,13.94,DEL_0221,Scooty,14,Heavy rains,817.66,22,70,174,27-02-2024 21:06,27-02-2024 22:50,104,TRUE,Severely Delayed
ORD_003746,01-02-2024 13:32,Thursday,13,FALSE,TRUE,2,REST_0049,Ghatkopar West,Japanese,Andheri East,10.9,DEL_0244,Bicycle,24,Cloudy,705.14,22,60,81,01-02-2024 14:32,01-02-2024 14:53,21,TRUE,Severely Delayed
ORD_003747,24-09-2024 13:45,Tuesday,13,FALSE,TRUE,9,REST_0003,Matunga,South indian,Mulund East,7.75,DEL_0003,Scooty,9,Clear,747.1,21,48,57,24-09-2024 14:33,24-09-2024 14:42,9,TRUE,Slightly Delayed
ORD_003748,25-10-2024 21:11,Friday,21,FALSE,TRUE,10,REST_0127,Borivali East,Street foodSea food,Borivali East,0.655310456,DEL_0137,Bicycle,32,Rainy,293.12,21,25,20,25-10-2024 21:36,25-10-2024 21:31,-5,FALSE,On Time
ORD_003749,11-06-2024 20:58,Tuesday,20,FALSE,TRUE,6,REST_0041,Bhayandar East,South indian,Kalyan East,13.51,DEL_0181,Scooty,39,Light rains,1001.49,16,62,115,11-06-2024 22:00,11-06-2024 22:53,53,TRUE,Severely Delayed
ORD_003750,01-05-2024 11:38,Wednesday,11,FALSE,FALSE,5,REST_0119,Vile Parle West,Thai,Powai,4.26,DEL_0205,Bicycle,48,Rainy,1325.85,15,30,33,01-05-2024 12:08,01-05-2024 12:11,3,TRUE,Slightly Delayed
ORD_003751,26-06-2024 08:55,Wednesday,8,FALSE,FALSE,6,REST_0043,Goregaon East,Asian,Goregaon East,0.608638659,DEL_0131,Bicycle,55,Clear,1195.56,15,18,14,26-06-2024 09:13,26-06-2024 09:09,-4,FALSE,On Time
ORD_003752,02-08-2024 18:56,Friday,18,FALSE,FALSE,8,REST_0083,Vikhroli,Beverages,Malad East,10.84,DEL_0177,Scooty,32,Rainy,648.51,26,64,50,02-08-2024 20:00,02-08-2024 19:46,-14,FALSE,On Time
ORD_003753,15-03-2024 18:54,Friday,18,FALSE,FALSE,3,REST_0049,Ghatkopar West,Japanese,Dadar East,12.22,DEL_0197,Bike,21,Light rains,927.65,22,64,71,15-03-2024 19:58,15-03-2024 20:05,7,TRUE,Slightly Delayed
ORD_003754,09-01-2024 18:05,Tuesday,18,FALSE,FALSE,1,REST_0015,Juhu,Italian,Colaba,11.37,DEL_0071,Scooty,32,Cloudy,972.81,27,67,56,09-01-2024 19:12,09-01-2024 19:01,-11,FALSE,On Time
ORD_003755,23-04-2024 11:06,Tuesday,11,FALSE,FALSE,4,REST_0036,Vile Parle West,Beverages,Malad East,10.92,DEL_0212,Bike,51,Light rains,514.5,26,64,73,23-04-2024 12:10,23-04-2024 12:19,9,TRUE,Slightly Delayed
ORD_003756,11-09-2024 22:41,Wednesday,22,FALSE,FALSE,9,REST_0134,Vile Parle East,Desserts,Bandra West,4.86,DEL_0259,Bicycle,43,Rainy,407.45,23,41,32,11-09-2024 23:22,11-09-2024 23:13,-9,FALSE,On Time
ORD_003757,22-10-2024 20:12,Tuesday,20,FALSE,TRUE,10,REST_0007,Santacruz,Japanese,Colaba,10.22,DEL_0069,Bike,48,Light rains,1282.23,19,54,89,22-10-2024 21:06,22-10-2024 21:41,35,TRUE,Severely Delayed
ORD_003758,15-02-2024 19:02,Thursday,19,FALSE,TRUE,2,REST_0093,Marine lines,North indian,kandivali West,8.71,DEL_0235,Scooty,33,Rainy,989.3,18,48,59,15-02-2024 19:50,15-02-2024 20:01,11,TRUE,Moderately Delayed
ORD_003759,01-06-2024 12:26,Saturday,12,TRUE,TRUE,6,REST_0080,Mulund East,Lebanese,Goregaon West,13.21,DEL_0034,Scooty,45,Light rains,1416.01,18,63,80,01-06-2024 13:29,01-06-2024 13:46,17,TRUE,Moderately Delayed
ORD_003760,30-12-2024 09:23,Monday,9,FALSE,FALSE,12,REST_0034,Goregaon East,Asian,Marine lines,7.8,DEL_0207,Bike,25,Cloudy,225.76,26,54,52,30-12-2024 10:17,30-12-2024 10:15,-2,FALSE,On Time
ORD_003761,28-10-2024 14:33,Monday,14,FALSE,FALSE,10,REST_0012,Lower Parel,Beverages,Juhu,8.94,DEL_0172,Bike,49,Cloudy,704.62,21,52,51,28-10-2024 15:25,28-10-2024 15:24,-1,FALSE,On Time
ORD_003762,01-08-2024 18:05,Thursday,18,FALSE,FALSE,8,REST_0119,Vile Parle West,Thai,Versova,9.05,DEL_0102,Scooty,28,Light rains,265.72,15,46,62,01-08-2024 18:51,01-08-2024 19:07,16,TRUE,Moderately Delayed
ORD_003763,20-09-2024 09:43,Friday,9,FALSE,FALSE,9,REST_0092,Goregaon East,Continental,Borivali West,6.53,DEL_0222,Scooty,2,Cloudy,1156.02,25,49,52,20-09-2024 10:32,20-09-2024 10:35,3,TRUE,Slightly Delayed
ORD_003764,19-06-2024 17:37,Wednesday,17,FALSE,FALSE,6,REST_0018,Mulund West,Beverages,Marine lines,7.09,DEL_0263,Scooty,39,Clear,287.07,20,45,39,19-06-2024 18:22,19-06-2024 18:16,-6,FALSE,On Time
ORD_003765,10-05-2024 20:19,Friday,20,FALSE,TRUE,5,REST_0097,Bhayandar East,American,Andheri East,10.94,DEL_0263,Scooty,39,Cloudy,1410.53,17,54,61,10-05-2024 21:13,10-05-2024 21:20,7,TRUE,Slightly Delayed
ORD_003766,17-07-2024 09:57,Wednesday,9,FALSE,FALSE,7,REST_0029,Borivali East,Italian,Lower Parel,8.65,DEL_0182,Scooty,23,Light rains,340.9,17,47,58,17-07-2024 10:44,17-07-2024 10:55,11,TRUE,Moderately Delayed
ORD_003767,15-10-2024 03:12,Tuesday,3,FALSE,FALSE,10,REST_0070,Goregaon East,Italian,Kurla West,8.74,DEL_0097,Bicycle,36,Cloudy,207.58,19,49,72,15-10-2024 04:01,15-10-2024 04:24,23,TRUE,Severely Delayed
ORD_003768,15-10-2024 08:05,Tuesday,8,FALSE,FALSE,10,REST_0077,Goregaon East,Italian,Goregaon East,1.717036886,DEL_0116,Bicycle,50,Heavy rains,1063.72,26,34,36,15-10-2024 08:39,15-10-2024 08:41,2,TRUE,Slightly Delayed
ORD_003769,31-05-2024 19:04,Friday,19,FALSE,TRUE,5,REST_0094,Andheri West,Beverages,Andheri West,0.907318393,DEL_0016,Scooty,9,Cloudy,297.81,15,19,17,31-05-2024 19:23,31-05-2024 19:21,-2,FALSE,On Time
ORD_003770,27-02-2024 18:59,Tuesday,18,FALSE,FALSE,2,REST_0064,Bandra West,Fast food,Kurla East,12.28,DEL_0292,Bike,45,Cloudy,852.5,25,68,53,27-02-2024 20:07,27-02-2024 19:52,-15,FALSE,On Time
ORD_003771,10-12-2024 14:15,Tuesday,14,FALSE,FALSE,12,REST_0005,Versova,Desserts,Mulund East,6.26,DEL_0202,Scooty,41,Cloudy,597.73,22,44,47,10-12-2024 14:59,10-12-2024 15:02,3,TRUE,Slightly Delayed
ORD_003772,01-10-2024 23:22,Tuesday,23,FALSE,FALSE,10,REST_0003,Matunga,South indian,Ghatkopar West,14.66,DEL_0040,Bike,18,Cloudy,590.81,21,71,67,02-10-2024 00:33,02-10-2024 00:29,-4,FALSE,On Time
ORD_003773,13-08-2024 15:28,Tuesday,15,FALSE,FALSE,8,REST_0085,Malad West,Korean,Versova,11.29,DEL_0038,Bike,20,Clear,1215.92,23,62,59,13-08-2024 16:30,13-08-2024 16:27,-3,FALSE,On Time
ORD_003774,27-03-2024 08:47,Wednesday,8,FALSE,FALSE,3,REST_0087,Jogeshwari,Korean,Malad East,14.06,DEL_0149,Scooty,58,Light rains,522.08,21,69,72,27-03-2024 09:56,27-03-2024 09:59,3,TRUE,Slightly Delayed
ORD_003775,16-03-2024 13:57,Saturday,13,TRUE,TRUE,3,REST_0098,Vile Parle West,Italian,Vikhroli,3.33,DEL_0235,Scooty,33,Light rains,1220.2,18,30,45,16-03-2024 14:27,16-03-2024 14:42,15,TRUE,Moderately Delayed
ORD_003776,08-07-2024 13:39,Monday,13,FALSE,TRUE,7,REST_0107,Versova,Italian,Borivali West,7.88,DEL_0200,Bicycle,15,Rainy,1161.22,18,45,65,08-07-2024 14:24,08-07-2024 14:44,20,TRUE,Moderately Delayed
ORD_003777,15-03-2024 14:14,Friday,14,FALSE,FALSE,3,REST_0097,Bhayandar East,American,Vile Parle West,8.01,DEL_0068,Scooty,26,Cloudy,661.98,17,45,44,15-03-2024 14:59,15-03-2024 14:58,-1,FALSE,On Time
ORD_003778,05-09-2024 09:39,Thursday,9,FALSE,FALSE,9,REST_0077,Goregaon East,Italian,Marine lines,4.43,DEL_0127,Bike,28,Clear,1357.7,26,43,43,05-09-2024 10:22,05-09-2024 10:22,0,FALSE,On Time
ORD_003779,22-04-2024 19:28,Monday,19,FALSE,TRUE,4,REST_0029,Borivali East,Italian,Andheri East,4.46,DEL_0197,Bike,21,Cloudy,1008.16,17,33,49,22-04-2024 20:01,22-04-2024 20:17,16,TRUE,Moderately Delayed
ORD_003780,11-05-2024 19:09,Saturday,19,TRUE,TRUE,5,REST_0070,Goregaon East,Italian,Borivali East,13.59,DEL_0004,Bike,7,Heavy rains,1450.4,19,65,147,11-05-2024 20:14,11-05-2024 21:36,82,TRUE,Severely Delayed
ORD_003781,21-03-2024 19:13,Thursday,19,FALSE,TRUE,3,REST_0059,Juhu,Korean,Kalyan East,9.14,DEL_0146,Scooty,32,Heavy rains,722.38,28,60,111,21-03-2024 20:13,21-03-2024 21:04,51,TRUE,Severely Delayed
ORD_003782,25-05-2024 20:40,Saturday,20,TRUE,TRUE,5,REST_0133,kandivali West,American,Bandra West,3.51,DEL_0181,Scooty,39,Cloudy,911.01,24,37,36,25-05-2024 21:17,25-05-2024 21:16,-1,FALSE,On Time
ORD_003783,17-08-2024 20:40,Saturday,20,TRUE,TRUE,8,REST_0108,Lower Parel,Beverages,Malad West,9.78,DEL_0157,Scooty,52,Clear,887.55,21,55,53,17-08-2024 21:35,17-08-2024 21:33,-2,FALSE,On Time
ORD_003784,24-01-2024 13:47,Wednesday,13,FALSE,TRUE,1,REST_0017,Marine lines,Italian,Goregaon East,3.24,DEL_0216,Scooty,16,Light rains,1489.14,28,41,53,24-01-2024 14:28,24-01-2024 14:40,12,TRUE,Moderately Delayed
ORD_003785,09-05-2024 12:14,Thursday,12,FALSE,TRUE,5,REST_0134,Vile Parle East,Desserts,Borivali East,6.01,DEL_0224,Scooty,41,Heavy rains,376.58,23,45,80,09-05-2024 12:59,09-05-2024 13:34,35,TRUE,Severely Delayed
ORD_003786,12-03-2024 21:22,Tuesday,21,FALSE,TRUE,3,REST_0064,Bandra West,Fast food,Bhayandar East,14.42,DEL_0057,Scooty,38,Heavy rains,1419.94,25,75,149,12-03-2024 22:37,12-03-2024 23:51,74,TRUE,Severely Delayed
ORD_003787,04-05-2024 10:03,Saturday,10,TRUE,FALSE,5,REST_0053,Andheri East,Italian,Dadar East,7.01,DEL_0278,Bicycle,54,Rainy,814.24,29,55,63,04-05-2024 10:58,04-05-2024 11:06,8,TRUE,Slightly Delayed
ORD_003788,21-07-2024 18:22,Sunday,18,TRUE,FALSE,7,REST_0133,kandivali West,American,Matunga,10.94,DEL_0008,Bike,29,Cloudy,454.39,24,62,56,21-07-2024 19:24,21-07-2024 19:18,-6,FALSE,On Time
ORD_003789,29-11-2024 08:04,Friday,8,FALSE,FALSE,11,REST_0088,Mulund West,Tibetan,Bhayandar West,12.34,DEL_0046,Bicycle,23,Light rains,1473.16,23,66,95,29-11-2024 09:10,29-11-2024 09:39,29,TRUE,Severely Delayed
ORD_003790,01-02-2024 12:11,Thursday,12,FALSE,TRUE,2,REST_0034,Goregaon East,Asian,Juhu,9.38,DEL_0157,Scooty,52,Cloudy,745.1,26,59,78,01-02-2024 13:10,01-02-2024 13:29,19,TRUE,Moderately Delayed
ORD_003791,28-01-2024 20:44,Sunday,20,TRUE,TRUE,1,REST_0004,Mulund East,American,Bhayandar West,11.97,DEL_0225,Scooty,12,Rainy,981.05,19,60,64,28-01-2024 21:44,28-01-2024 21:48,4,TRUE,Slightly Delayed
ORD_003792,07-07-2024 21:14,Sunday,21,TRUE,TRUE,7,REST_0010,Vikhroli,Street foodSea food,Matunga,11.63,DEL_0135,Bicycle,21,Clear,206.78,27,68,89,07-07-2024 22:22,07-07-2024 22:43,21,TRUE,Severely Delayed
ORD_003793,30-04-2024 14:02,Tuesday,14,FALSE,FALSE,4,REST_0088,Mulund West,Tibetan,Bhayandar West,14.23,DEL_0233,Bicycle,12,Rainy,658.43,23,72,86,30-04-2024 15:14,30-04-2024 15:28,14,TRUE,Moderately Delayed
ORD_003794,06-03-2024 18:26,Wednesday,18,FALSE,FALSE,3,REST_0085,Malad West,Korean,Kalyan East,7.53,DEL_0197,Bike,21,Light rains,872.99,23,50,46,06-03-2024 19:16,06-03-2024 19:12,-4,FALSE,On Time
ORD_003795,14-01-2024 14:22,Sunday,14,TRUE,FALSE,1,REST_0044,Borivali West,Lebanese,Mulund West,6.91,DEL_0088,Bike,29,Rainy,1128.88,25,50,48,14-01-2024 15:12,14-01-2024 15:10,-2,FALSE,On Time
ORD_003796,23-11-2024 20:08,Saturday,20,TRUE,TRUE,11,REST_0074,Matunga,Italian,Bhayandar West,9.9,DEL_0170,Bike,51,Light rains,849.91,15,49,78,23-11-2024 20:57,23-11-2024 21:26,29,TRUE,Severely Delayed
ORD_003797,10-03-2024 20:27,Sunday,20,TRUE,TRUE,3,REST_0115,Khar West,Italian,Goregaon East,7.87,DEL_0273,Scooty,47,Cloudy,1206.38,18,45,66,10-03-2024 21:12,10-03-2024 21:33,21,TRUE,Severely Delayed
ORD_003798,20-10-2024 16:26,Sunday,16,TRUE,FALSE,10,REST_0127,Borivali East,Street foodSea food,kandivali West,7.64,DEL_0291,Bike,33,Light rains,376.06,21,48,53,20-10-2024 17:14,20-10-2024 17:19,5,TRUE,Slightly Delayed
ORD_003799,03-11-2024 09:50,Sunday,9,TRUE,FALSE,11,REST_0125,CSMT,Beverages,Matunga,14.41,DEL_0142,Bicycle,24,Light rains,1169.08,26,76,104,03-11-2024 11:06,03-11-2024 11:34,28,TRUE,Severely Delayed
ORD_003800,19-04-2024 23:50,Friday,23,FALSE,FALSE,4,REST_0078,Worli,Beverages,Borivali West,10.47,DEL_0030,Scooty,57,Light rains,223.25,16,52,49,20-04-2024 00:42,20-04-2024 00:39,-3,FALSE,On Time
ORD_003801,18-05-2024 16:33,Saturday,16,TRUE,FALSE,5,REST_0139,Versova,Beverages,Matunga,5.4,DEL_0238,Scooty,34,Cloudy,1342.89,21,40,44,18-05-2024 17:13,18-05-2024 17:17,4,TRUE,Slightly Delayed
ORD_003802,23-01-2024 18:15,Tuesday,18,FALSE,FALSE,1,REST_0137,Kalyan East,Beverages,Goregaon West,3.06,DEL_0020,Scooty,49,Light rains,619.67,27,39,37,23-01-2024 18:54,23-01-2024 18:52,-2,FALSE,On Time
ORD_003803,17-11-2024 13:11,Sunday,13,TRUE,TRUE,11,REST_0087,Jogeshwari,Korean,Lower Parel,6.88,DEL_0165,Scooty,2,Light rains,1098.92,21,45,64,17-11-2024 13:56,17-11-2024 14:15,19,TRUE,Moderately Delayed
ORD_003804,13-06-2024 17:44,Thursday,17,FALSE,FALSE,6,REST_0097,Bhayandar East,American,Dadar East,4.45,DEL_0139,Bicycle,12,Light rains,1006.07,17,33,50,13-06-2024 18:17,13-06-2024 18:34,17,TRUE,Moderately Delayed
ORD_003805,18-03-2024 20:39,Monday,20,FALSE,TRUE,3,REST_0130,Marine lines,Tibetan,Dadar East,6.83,DEL_0026,Bike,48,Cloudy,1436.74,19,43,44,18-03-2024 21:22,18-03-2024 21:23,1,TRUE,Slightly Delayed
ORD_003806,27-08-2024 20:34,Tuesday,20,FALSE,TRUE,8,REST_0116,Malad East,Beverages,Colaba,9.57,DEL_0228,Scooty,36,Clear,949.9,20,53,63,27-08-2024 21:27,27-08-2024 21:37,10,TRUE,Slightly Delayed
ORD_003807,21-08-2024 17:49,Wednesday,17,FALSE,FALSE,8,REST_0093,Marine lines,North indian,Khar West,9.18,DEL_0070,Bicycle,44,Light rains,1284.03,18,50,76,21-08-2024 18:39,21-08-2024 19:05,26,TRUE,Severely Delayed
ORD_003808,26-12-2024 13:33,Thursday,13,FALSE,TRUE,12,REST_0101,Ghatkopar West,Korean,Goregaon West,12.77,DEL_0098,Bicycle,55,Cloudy,1467.03,24,68,89,26-12-2024 14:41,26-12-2024 15:02,21,TRUE,Severely Delayed
ORD_003809,22-06-2024 17:30,Saturday,17,TRUE,FALSE,6,REST_0149,Juhu,North indian,Bhayandar West,11.34,DEL_0083,Scooty,17,Clear,1364.69,28,68,64,22-06-2024 18:38,22-06-2024 18:34,-4,FALSE,On Time
ORD_003810,07-06-2024 11:34,Friday,11,FALSE,FALSE,6,REST_0147,Bandra East,Thai,Versova,3.5,DEL_0027,Bicycle,50,Clear,406.01,27,41,37,07-06-2024 12:15,07-06-2024 12:11,-4,FALSE,On Time
ORD_003811,08-05-2024 19:48,Wednesday,19,FALSE,TRUE,5,REST_0018,Mulund West,Beverages,Bandra East,6.01,DEL_0270,Bike,12,Cloudy,324.24,20,41,42,08-05-2024 20:29,08-05-2024 20:30,1,TRUE,Slightly Delayed
ORD_003812,10-11-2024 18:50,Sunday,18,TRUE,FALSE,11,REST_0111,Borivali West,South indian,Dadar West,8.22,DEL_0197,Bike,21,Cloudy,1045.1,26,55,53,10-11-2024 19:45,10-11-2024 19:43,-2,FALSE,On Time
ORD_003813,13-09-2024 22:26,Friday,22,FALSE,FALSE,9,REST_0033,Worli,Italian,Goregaon East,14.65,DEL_0089,Bike,45,Light rains,1004.02,21,71,78,13-09-2024 23:37,13-09-2024 23:44,7,TRUE,Slightly Delayed
ORD_003814,05-11-2024 14:32,Tuesday,14,FALSE,FALSE,11,REST_0123,Mulund East,South indian,Malad West,4.88,DEL_0103,Scooty,49,Cloudy,1046.56,27,45,44,05-11-2024 15:17,05-11-2024 15:16,-1,FALSE,On Time
ORD_003815,06-11-2024 20:42,Wednesday,20,FALSE,TRUE,11,REST_0122,Kalyan East,Mughlai,Juhu,4.65,DEL_0220,Bike,30,Cloudy,1089.58,27,45,50,06-11-2024 21:27,06-11-2024 21:32,5,TRUE,Slightly Delayed
ORD_003816,16-12-2024 17:23,Monday,17,FALSE,FALSE,12,REST_0071,Ghatkopar East,Italian,kandivali East,6.9,DEL_0279,Bike,50,Rainy,1087.78,23,48,57,16-12-2024 18:11,16-12-2024 18:20,9,TRUE,Slightly Delayed
